poliza;Sexo;sri;gdi;sin;ant_comp;ant_perm;edad;ant_veh
9201805787;Hombre;No urbano;No contratada;0;8;32;60;8
9201812155;Hombre;Urbano;No contratada;0;8;22;40;10
9201900263;Hombre;No urbano;No contratada;0;8;14;59;4
9204701003;Hombre;No urbano;No contratada;0;8;1;19;14
9205001322;Hombre;No urbano;No contratada;0;8;21;40;8
9205002745;Hombre;No urbano;No contratada;1;8;0;18;14
9206151079;Hombre;No urbano;No contratada;1;8;39;57;14
9207601205;Hombre;Urbano;No contratada;0;8;23;41;14
9209500287;Mujer;No urbano;No contratada;0;8;2;20;11
9210801859;Mujer;No urbano;No contratada;0;8;17;40;12
9210802007;Hombre;No urbano;No contratada;0;8;22;40;9
9210851300;Hombre;No urbano;No contratada;0;8;44;62;10
9212402091;Hombre;No urbano;No contratada;0;8;23;50;13
9219601108;Hombre;No urbano;No contratada;0;8;20;49;12
9300832302;Hombre;No urbano;No contratada;0;7;13;40;8
9300870439;Hombre;No urbano;No contratada;0;7;2;20;5
9300877313;Hombre;Urbano;No contratada;0;7;31;49;12
9302101389;Hombre;No urbano;No contratada;0;7;32;50;8
9302402164;Hombre;No urbano;No contratada;0;7;2;20;5
9302910404;Hombre;No urbano;No contratada;0;7;12;30;0
9303010930;Hombre;No urbano;No contratada;0;7;23;59;15
9304151586;Hombre;No urbano;No contratada;0;7;15;39;10
9304774669;Hombre;No urbano;Garantía daños propios contratada;0;7;23;41;4
9304816122;Hombre;No urbano;No contratada;1;7;15;60;6
9304870524;Hombre;Urbano;No contratada;0;7;16;59;7
9306208789;Mujer;No urbano;No contratada;0;7;4;50;16
9307300573;Hombre;No urbano;No contratada;0;7;12;30;11
9311501872;Hombre;No urbano;Garantía daños propios contratada;0;7;12;30;7
9319301321;Hombre;No urbano;No contratada;0;7;11;60;11
9400853147;Hombre;No urbano;No contratada;0;6;39;57;11
9401730031;Mujer;No urbano;No contratada;0;6;6;60;10
9403000855;Hombre;No urbano;No contratada;0;6;27;60;9
9403050710;Hombre;No urbano;No contratada;0;6;34;52;13
9404667267;Hombre;Urbano;No contratada;0;6;2;20;9
9404752453;Mujer;No urbano;No contratada;1;6;1;19;1
9407653442;Hombre;No urbano;No contratada;0;6;0;18;14
9411601374;Mujer;No urbano;No contratada;0;6;11;39;14
9412300157;Hombre;No urbano;No contratada;0;6;24;42;12
9412401812;Hombre;No urbano;No contratada;0;6;21;39;9
9419050840;Hombre;No urbano;No contratada;0;6;2;20;14
9500804706;Mujer;No urbano;No contratada;0;5;28;50;11
9500863125;Hombre;No urbano;No contratada;0;5;34;52;10
9501050360;Hombre;No urbano;No contratada;0;5;11;29;13
9501351662;Hombre;Urbano;Garantía daños propios contratada;0;5;11;29;5
9502450390;Hombre;No urbano;No contratada;0;5;25;60;3
9502451943;Hombre;Urbano;No contratada;0;5;12;30;14
9503900380;Mujer;No urbano;Garantía daños propios contratada;0;5;2;20;4
9504108628;Hombre;No urbano;No contratada;0;5;12;30;8
9504174588;Hombre;No urbano;No contratada;0;5;2;20;8
9504552990;Hombre;No urbano;No contratada;0;5;0;18;11
9504653383;Hombre;Urbano;No contratada;0;5;12;30;5
9506251053;Hombre;No urbano;No contratada;0;5;14;40;11
9512350950;Hombre;No urbano;No contratada;0;5;2;20;10
9515350444;Hombre;No urbano;No contratada;0;5;11;29;11
9600852796;Hombre;No urbano;No contratada;0;4;21;39;15
9601557233;Mujer;Urbano;No contratada;0;4;11;29;15
9602950503;Hombre;No urbano;No contratada;0;4;34;52;16
9604168921;Mujer;No urbano;No contratada;0;4;15;49;4
9612350273;Mujer;No urbano;No contratada;0;4;8;29;13
9700864717;Hombre;No urbano;No contratada;0;3;26;44;10
9700952029;Hombre;No urbano;No contratada;0;3;32;60;11
9701456128;Hombre;No urbano;No contratada;0;3;11;29;12
9701652031;Hombre;Urbano;No contratada;0;3;28;60;4
9703250677;Mujer;Urbano;Garantía daños propios contratada;0;3;12;30;4
9704661310;Hombre;No urbano;No contratada;1;3;16;49;8
9705650521;Mujer;Urbano;No contratada;0;3;11;29;7
9707653632;Hombre;No urbano;No contratada;0;3;4;30;13
9710753344;Hombre;No urbano;No contratada;0;3;36;54;10
9712252881;Hombre;Urbano;No contratada;0;3;30;48;10
9712451224;Mujer;Urbano;No contratada;0;3;12;30;12
9719251603;Hombre;No urbano;Garantía daños propios contratada;0;3;2;20;2
9800651798;Hombre;No urbano;No contratada;0;2;21;39;9
9801256638;Hombre;Urbano;Garantía daños propios contratada;0;2;33;51;2
9801552523;Mujer;No urbano;Garantía daños propios contratada;0;2;12;30;2
9801954855;Hombre;Urbano;No contratada;0;2;38;60;12
9803950661;Hombre;No urbano;No contratada;0;2;22;40;2
9804250805;Hombre;Urbano;No contratada;0;2;21;39;2
9804354804;Hombre;Urbano;No contratada;0;2;38;60;4
9805055456;Mujer;No urbano;No contratada;0;2;21;60;13
9807651245;Hombre;No urbano;No contratada;0;2;31;60;13
9807657366;Hombre;No urbano;No contratada;0;2;27;59;13
9808251479;Hombre;No urbano;No contratada;0;2;31;60;2
9808552515;Hombre;No urbano;No contratada;0;2;12;30;15
9810854890;Hombre;No urbano;No contratada;0;2;0;18;9
9811553766;Hombre;No urbano;No contratada;0;2;22;40;11
9812352572;Hombre;Urbano;No contratada;0;2;30;60;14
9900364460;Hombre;Urbano;No contratada;0;1;26;44;15
9900659676;Hombre;No urbano;No contratada;0;1;2;20;1
9900873163;Hombre;No urbano;Garantía daños propios contratada;0;1;26;44;1
9901650914;Hombre;No urbano;No contratada;0;1;0;18;11
9902752605;Mujer;Urbano;No contratada;0;1;22;40;5
9902860384;Hombre;No urbano;No contratada;0;1;15;50;9
9902956468;Mujer;Urbano;No contratada;0;1;11;29;14
9902962143;Hombre;No urbano;No contratada;0;1;22;40;14
9903750652;Mujer;No urbano;Garantía daños propios contratada;0;1;13;40;4
9904050593;Hombre;No urbano;No contratada;0;1;17;35;13
9904051844;Hombre;No urbano;No contratada;0;1;11;29;14
9904151965;Hombre;No urbano;No contratada;0;1;42;60;14
9904161908;Mujer;No urbano;No contratada;1;1;8;59;8
9904189466;Hombre;No urbano;Garantía daños propios contratada;0;1;0;18;1
9904190654;Mujer;Urbano;No contratada;0;1;22;50;11
9904681258;Hombre;No urbano;No contratada;0;1;32;50;15
9904682257;Hombre;Urbano;No contratada;0;1;38;56;13
9904759181;Hombre;Urbano;No contratada;0;1;30;48;10
9904763934;Hombre;No urbano;No contratada;0;1;32;50;4
9905053424;Hombre;No urbano;No contratada;0;1;18;60;5
9905155748;Mujer;No urbano;No contratada;0;1;26;50;16
9905452425;Hombre;Urbano;No contratada;0;1;12;49;3
9906951308;Mujer;Urbano;Garantía daños propios contratada;0;1;27;45;3
9907250647;Hombre;No urbano;No contratada;0;1;0;18;16
9907651209;Hombre;No urbano;No contratada;0;1;24;42;15
9908153375;Mujer;No urbano;Garantía daños propios contratada;0;1;2;20;1
9919151711;Mujer;No urbano;No contratada;0;1;30;48;12
9919351323;Hombre;No urbano;No contratada;0;1;12;30;14
9012301114;Hombre;No urbano;No contratada;0;10;43;61;10
9110200614;Hombre;No urbano;No contratada;0;9;10;49;10
9404153159;Hombre;No urbano;No contratada;0;6;29;47;6
9504553442;Hombre;No urbano;No contratada;0;5;2;20;7
9611751762;Mujer;Urbano;No contratada;1;4;32;50;10
9705151263;Hombre;No urbano;No contratada;0;3;39;57;6
3114019;Hombre;Urbano;No contratada;0;20;25;60;20
200803002;Hombre;No urbano;No contratada;0;18;27;59;18
204100737;Hombre;Urbano;No contratada;0;18;23;41;11
302910103;Hombre;No urbano;No contratada;0;17;25;43;10
306601016;Hombre;No urbano;No contratada;0;17;25;43;3
600849718;Hombre;Urbano;No contratada;0;24;31;49;13
704203835;Mujer;Urbano;No contratada;0;23;6;60;11
704634874;Mujer;Urbano;No contratada;0;23;3;50;10
2000379342;Mujer;Urbano;No contratada;0;0;0;18;16
2000653154;Hombre;Urbano;No contratada;0;0;32;50;7
2000878307;Mujer;No urbano;No contratada;0;0;3;60;12
2001050888;Hombre;No urbano;No contratada;0;0;11;60;16
2001953919;Hombre;No urbano;No contratada;0;0;24;42;15
2002452177;Hombre;No urbano;No contratada;0;0;24;42;15
2003358748;Hombre;Urbano;No contratada;0;0;2;20;13
2003451048;Hombre;No urbano;No contratada;0;0;26;49;20
2004685756;Hombre;Urbano;No contratada;0;0;22;40;18
2005451200;Mujer;No urbano;No contratada;0;0;22;40;13
2005457632;Mujer;No urbano;No contratada;0;0;12;40;11
2006955554;Hombre;Urbano;No contratada;0;0;20;38;18
2011856831;Hombre;No urbano;No contratada;0;0;22;40;19
3908000024;Hombre;Urbano;No contratada;0;0;23;41;9
5466000045;Mujer;Urbano;No contratada;0;0;7;49;14
8400805411;Mujer;Urbano;No contratada;0;16;13;39;11
8402600441;Hombre;Urbano;No contratada;0;16;23;60;16
8500856578;Hombre;Urbano;No contratada;0;15;41;59;12
8601450928;Hombre;No urbano;No contratada;0;14;12;30;17
8601754927;Hombre;Urbano;No contratada;0;14;23;41;12
8601954078;Hombre;No urbano;Garantía daños propios contratada;0;14;21;39;9
8602354379;Hombre;Urbano;No contratada;0;14;2;20;14
8603750805;Hombre;No urbano;No contratada;0;14;29;47;16
8608190029;Hombre;No urbano;No contratada;1;14;23;41;15
8700806176;Hombre;Urbano;No contratada;0;13;21;39;13
8701002586;Hombre;Urbano;No contratada;0;13;34;52;18
8701404051;Hombre;No urbano;No contratada;0;13;14;40;10
8703010089;Hombre;No urbano;No contratada;0;13;34;52;20
8703703262;Hombre;Urbano;No contratada;0;13;21;39;12
8704113888;Hombre;Urbano;No contratada;0;13;21;39;10
8704401769;Hombre;No urbano;No contratada;0;13;12;30;10
8707603518;Hombre;Urbano;No contratada;0;13;25;49;13
8708702559;Hombre;Urbano;No contratada;0;13;22;50;17
8711701285;Hombre;No urbano;No contratada;1;13;23;41;18
8802300241;Hombre;Urbano;No contratada;0;12;12;40;5
8802816549;Hombre;No urbano;No contratada;0;12;19;50;10
8815301085;Mujer;No urbano;No contratada;1;12;0;18;12
8900700893;Hombre;Urbano;No contratada;0;11;30;48;11
8901002281;Hombre;Urbano;No contratada;0;11;17;59;7
8904802219;Hombre;No urbano;No contratada;0;11;21;39;12
8905002952;Hombre;No urbano;No contratada;0;11;12;30;13
8906401293;Hombre;No urbano;No contratada;0;11;30;48;11
8910802359;Hombre;No urbano;No contratada;0;11;11;29;8
8913200931;Hombre;No urbano;No contratada;0;11;22;40;16
9003002363;Mujer;No urbano;No contratada;0;10;6;40;1
9004900382;Hombre;No urbano;No contratada;0;10;24;60;17
9008100551;Hombre;Urbano;No contratada;0;10;22;40;13
9019600904;Mujer;No urbano;No contratada;1;10;17;60;12
9101051027;Hombre;No urbano;No contratada;0;9;36;60;12
9101051247;Hombre;No urbano;No contratada;0;9;2;20;9
9101501565;Hombre;No urbano;No contratada;0;9;20;38;16
9101850950;Hombre;No urbano;No contratada;0;9;23;41;17
9102100263;Hombre;No urbano;No contratada;0;9;34;52;11
9104114741;Mujer;Urbano;No contratada;0;9;12;40;9
9107701616;Hombre;Urbano;No contratada;0;9;12;30;13
9111600011;Hombre;No urbano;Garantía daños propios contratada;0;9;24;42;3
9200101845;Hombre;Urbano;No contratada;0;8;17;50;10
9201502843;Hombre;No urbano;No contratada;0;8;27;45;12
9201900248;Hombre;No urbano;No contratada;0;8;12;30;20
9202900924;Hombre;No urbano;No contratada;0;8;31;49;14
9202901531;Hombre;No urbano;No contratada;0;8;22;40;12
9202961616;Mujer;No urbano;No contratada;0;8;14;40;17
9203353779;Hombre;No urbano;No contratada;0;8;12;30;19
9204126660;Hombre;No urbano;No contratada;0;8;14;50;12
9205700793;Hombre;Urbano;No contratada;0;8;22;40;8
9211200364;Hombre;No urbano;No contratada;0;8;13;49;11
9300853793;Hombre;No urbano;Garantía daños propios contratada;0;7;12;40;9
9301052467;Hombre;Urbano;No contratada;0;7;11;29;16
9301500843;Hombre;Urbano;Garantía daños propios contratada;0;7;21;50;6
9302702707;Hombre;Urbano;No contratada;0;7;27;60;15
9302805451;Hombre;No urbano;No contratada;0;7;13;60;18
9303911789;Hombre;No urbano;No contratada;0;7;12;30;13
9304135506;Mujer;Urbano;No contratada;0;7;0;18;12
9304641159;Hombre;Urbano;No contratada;0;7;21;40;10
9305401998;Hombre;Urbano;No contratada;0;7;12;30;11
9306150005;Hombre;No urbano;No contratada;0;7;16;59;12
9306850429;Mujer;No urbano;No contratada;0;7;20;40;11
9310700920;Mujer;No urbano;No contratada;0;7;12;30;15
9310900622;Hombre;Urbano;No contratada;0;7;22;40;10
9311400047;Hombre;No urbano;No contratada;0;7;30;48;13
9311600547;Hombre;No urbano;Garantía daños propios contratada;0;7;0;18;8
9312370021;Mujer;No urbano;No contratada;0;7;7;60;10
9319202962;Hombre;No urbano;No contratada;0;7;22;40;14
9319670027;Hombre;Urbano;No contratada;1;7;12;30;17
9400651903;Hombre;No urbano;No contratada;0;6;32;50;19
9400952160;Mujer;Urbano;No contratada;0;6;23;41;14
9401450499;Hombre;No urbano;No contratada;0;6;11;29;21
9401650823;Hombre;Urbano;No contratada;0;6;21;39;9
9403150150;Hombre;No urbano;Garantía daños propios contratada;0;6;27;60;6
9404164803;Hombre;No urbano;No contratada;0;6;27;45;9
9404602616;Hombre;No urbano;No contratada;0;6;2;20;9
9406950708;Hombre;No urbano;No contratada;0;6;2;20;16
9411552886;Mujer;Urbano;No contratada;0;6;4;30;20
9411700301;Hombre;Urbano;Garantía daños propios contratada;0;6;12;30;4
9500864317;Hombre;No urbano;No contratada;0;5;5;59;12
9501650247;Hombre;Urbano;No contratada;0;5;27;45;16
9504162257;Hombre;No urbano;No contratada;0;5;35;53;9
9504661791;Hombre;Urbano;No contratada;0;5;25;43;13
9506252833;Mujer;No urbano;No contratada;0;5;12;60;11
9507653038;Hombre;No urbano;No contratada;0;5;15;33;9
9511451226;Hombre;No urbano;No contratada;0;5;22;40;11
9511750238;Hombre;No urbano;No contratada;0;5;8;50;11
9600550192;Hombre;No urbano;No contratada;1;4;26;44;16
9600652670;Mujer;No urbano;No contratada;0;4;12;30;10
9601352720;Hombre;No urbano;No contratada;0;4;12;30;11
9607752513;Hombre;No urbano;No contratada;1;4;21;39;9
9610751938;Hombre;Urbano;No contratada;0;4;44;62;4
9612352512;Hombre;No urbano;No contratada;0;4;27;45;18
9613250680;Hombre;Urbano;No contratada;1;4;23;41;16
9701452346;Hombre;Urbano;No contratada;0;3;14;40;11
9703051739;Mujer;No urbano;No contratada;0;3;15;39;17
9704152653;Hombre;No urbano;No contratada;0;3;0;18;9
9704550457;Hombre;No urbano;No contratada;0;3;12;30;21
9704555462;Hombre;Urbano;No contratada;0;3;30;50;12
9705050588;Hombre;No urbano;No contratada;0;3;37;55;9
9710855404;Hombre;No urbano;No contratada;0;3;25;43;21
9713250081;Hombre;No urbano;No contratada;0;3;18;60;16
9719251375;Mujer;No urbano;No contratada;0;3;21;39;11
9800252836;Hombre;Urbano;No contratada;0;2;16;49;17
9800652471;Hombre;No urbano;No contratada;0;2;11;29;12
9800652728;Hombre;Urbano;No contratada;0;2;2;20;11
9800858490;Mujer;No urbano;No contratada;0;2;14;60;12
9802354422;Hombre;No urbano;No contratada;0;2;32;50;16
9802358547;Hombre;Urbano;No contratada;0;2;11;50;10
9802951926;Hombre;No urbano;No contratada;0;2;13;31;10
9804051290;Hombre;Urbano;No contratada;0;2;22;60;13
9804659442;Hombre;No urbano;No contratada;0;2;22;40;16
9804851168;Hombre;No urbano;No contratada;0;2;26;50;17
9805152763;Hombre;No urbano;No contratada;0;2;23;41;19
9806151852;Hombre;Urbano;No contratada;0;2;11;29;13
9811550523;Hombre;No urbano;No contratada;0;2;27;45;14
9812250339;Mujer;No urbano;No contratada;0;2;35;60;10
9819052172;Hombre;Urbano;No contratada;0;2;38;56;12
9900150345;Hombre;No urbano;No contratada;0;1;27;45;18
9900363292;Hombre;No urbano;No contratada;0;1;12;30;15
9900753439;Mujer;Urbano;No contratada;0;1;4;40;9
9900852531;Hombre;No urbano;No contratada;0;1;12;30;15
9902358381;Hombre;Urbano;No contratada;0;1;18;36;11
9902452179;Hombre;No urbano;No contratada;0;1;24;42;12
9902650497;Mujer;No urbano;No contratada;0;1;21;39;14
9903066691;Hombre;No urbano;No contratada;0;1;2;20;11
9904185754;Hombre;No urbano;No contratada;0;1;18;60;12
9904856552;Hombre;Urbano;No contratada;0;1;27;50;1
9905050532;Hombre;No urbano;No contratada;0;1;16;50;11
9905051574;Hombre;No urbano;No contratada;0;1;21;39;12
9908751841;Hombre;No urbano;No contratada;0;1;22;60;9
9908951213;Hombre;Urbano;No contratada;0;1;12;30;12
9910754120;Hombre;No urbano;No contratada;0;1;37;55;9
9910855379;Mujer;Urbano;No contratada;0;1;26;44;14
9910951688;Hombre;No urbano;No contratada;0;1;12;30;14
9912353350;Hombre;Urbano;No contratada;0;1;7;60;11
1305295;Hombre;Urbano;No contratada;0;20;32;50;4
6711507;Mujer;No urbano;No contratada;0;21;0;18;4
105000885;Hombre;No urbano;No contratada;1;19;27;45;19
201403275;Hombre;Urbano;No contratada;0;18;12;30;6
203100464;Hombre;No urbano;No contratada;0;18;22;40;25
205000929;Hombre;No urbano;No contratada;0;18;35;53;9
205002193;Hombre;No urbano;No contratada;0;18;29;60;6
300703290;Hombre;Urbano;No contratada;0;17;22;40;17
300801177;Mujer;Urbano;No contratada;0;17;13;50;9
302400827;Hombre;No urbano;No contratada;0;17;22;40;12
303600248;Hombre;No urbano;No contratada;0;17;18;36;8
304802837;Hombre;No urbano;Garantía daños propios contratada;0;17;32;50;2
501709254;Hombre;No urbano;No contratada;0;25;37;60;12
603313642;Hombre;No urbano;No contratada;0;24;32;50;8
701314138;Hombre;Urbano;No contratada;0;23;16;40;12
708701564;Hombre;No urbano;No contratada;0;23;23;41;17
802604626;Hombre;No urbano;No contratada;0;22;29;47;10
808210276;Mujer;Urbano;No contratada;0;22;10;30;2
902701726;Hombre;Urbano;Garantía daños propios contratada;0;21;21;39;2
1243000059;Hombre;No urbano;Garantía daños propios contratada;0;0;22;40;0
1425000005;Hombre;No urbano;No contratada;0;0;11;29;8
2000356444;Mujer;No urbano;No contratada;0;0;12;30;2
2000454951;Hombre;No urbano;No contratada;0;0;14;40;5
2000765566;Mujer;No urbano;No contratada;0;0;24;50;8
2000872198;Hombre;No urbano;No contratada;2;0;6;50;4
2001452963;Hombre;No urbano;No contratada;0;0;22;40;1
2001461543;Hombre;Urbano;No contratada;0;0;22;40;4
2001650800;Hombre;Urbano;No contratada;1;0;31;49;12
2001753553;Hombre;Urbano;No contratada;0;0;23;41;12
2001859150;Mujer;No urbano;No contratada;1;0;21;39;10
2001953460;Mujer;No urbano;No contratada;1;0;30;48;11
2002155917;Hombre;Urbano;No contratada;0;0;13;31;9
2002250724;Hombre;No urbano;No contratada;0;0;26;44;0
2002357617;Hombre;No urbano;No contratada;0;0;12;30;9
2002965775;Mujer;No urbano;No contratada;0;0;11;60;2
2003155990;Hombre;Urbano;No contratada;0;0;34;59;6
2004154810;Hombre;No urbano;No contratada;0;0;11;29;10
2004155649;Mujer;No urbano;No contratada;0;0;13;50;11
2004170554;Hombre;Urbano;No contratada;0;0;15;33;11
2004191223;Hombre;No urbano;No contratada;0;0;28;60;11
2004653250;Hombre;No urbano;No contratada;0;0;15;40;9
2004758835;Mujer;No urbano;No contratada;0;0;7;50;10
2006254443;Mujer;No urbano;No contratada;0;0;27;60;13
2006255025;Hombre;No urbano;No contratada;0;0;31;49;9
2007655004;Hombre;Urbano;No contratada;0;0;5;59;5
2007764315;Hombre;No urbano;No contratada;0;0;44;62;12
2008153046;Mujer;Urbano;Garantía daños propios contratada;0;0;20;38;1
2008551211;Hombre;No urbano;No contratada;0;0;16;59;11
2008752673;Hombre;Urbano;Garantía daños propios contratada;0;0;16;40;1
2011451582;Mujer;No urbano;No contratada;0;0;19;40;5
2011553143;Mujer;No urbano;Garantía daños propios contratada;0;0;1;19;0
2012355308;Hombre;Urbano;No contratada;0;0;23;41;9
2013252077;Hombre;Urbano;No contratada;0;0;8;60;3
2019550477;Hombre;No urbano;No contratada;1;0;22;40;13
3125000064;Hombre;Urbano;No contratada;0;0;43;61;0
